year,aea_energy_region,plant_name,total,ff-turbines,recip-ice,hydro,wind,utility-solar,batteries,flywheel,other,source,data_version
2012,Railbelt,Seward,15.6,0,15.6,0,0,,,,,EIA-F860,
2012,Railbelt,Seldovia,2.4,0,2.4,0,0,,,,,AEA Village Assessment,
2012,Northwest Arctic,Selawik,1.86,0,1.6,0,0.26,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Scammon Bay,1.3,0,1.3,0,0,,,,,AEA Village Assessment,
2012,Bering Straits,Savoonga,1.9,0,1.7,0,0.2,,,,,EIA-F860,
2012,Aleutians,Sand Point,3.88,0,2.88,0,1,,,,,AEA Village Assessment,
2012,Southeast,Salmon Creek 1,8.5,0,0,8.5,0,,,,,AEA Village Assessment,
2012,Aleutians,Saint Paul,3.295,0,2.62,0,0.675,,,,,EIA-F860,
2012,Bering Straits,Saint Michael,1,0,1,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Saint Mary's,6.5,0,6.5,0,0,,,,,EIA-F860,
2012,Aleutians,Saint George,0.98,0,0.98,0,0,,,,,EIA-F860,
2012,Southeast,S W Bailey,25.9,0,25.9,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Russian Mission,0.904,0,0.904,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Ruby,0.464,0,0.464,0,0,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Red Devil,0.13,0,0.13,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Rampart,0.367,0,0.367,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Quinhagak,1.4,0,1.1,0,0.3,,,,,AEA Village Assessment,
2012,Southeast,Purple Lake,3.9,0,0,3.9,0,,,,,AEA Village Assessment,
2012,Copper River/Chugach,Power Creek,6,0,0,6,0,,,,,EIA-F860,
2012,Kodiak,Port Lions,1,0,1,0,0,,,,,EIA-F860,
2012,Bristol Bay,Port Heiden,0.369,0,0.369,0,0,,,,,AEA Village Assessment,
2012,Bristol Bay,Port Alsworth,0.466,0,0.466,0,0,,,,,AEA Village Assessment,
2012,North Slope,Point Lay,1.8,0,1.8,0,0,,,,,AEA Village Assessment,
2012,North Slope,Point Hope,2.7,0,2.7,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Platinum,0.129,0,0.129,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Pilot Station,1.2,0,1.2,0,0,,,,,AEA Village Assessment,
2012,Bristol Bay,Pilot Point,0.246,0,0.246,0,0,,,,,EIA-F860,
2012,Bristol Bay,Pilot Point,0.02,0,0,0,0.02,,,,,EIA-F860,
2012,Kodiak,Pillar Mountain,9,0,0,0,9,,,,,EIA-F860,
2012,Bristol Bay,Perryville,0.497,0,0.473,0,0.024,,,,,EIA-F860,
2012,Southeast,Pelican,1.7,0,1,0.7,0,,,,,EIA-F860,
2012,Bristol Bay,Pedro Bay,0.211,0,0.211,0,0,,,,,AEA Village Assessment,
2012,Kodiak,Ouzinkie,0.336,0,0.336,0,0,,,,,AEA Village Assessment,
2012,Copper River/Chugach,Orca,10.7,0,10.7,0,0,,,,,EIA-F860,
2012,Kodiak,Old Harbor,0.703,0,0.703,0,0,,,,,EIA-F860,
2012,Kodiak,Nymans Plant,10,0,10,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Nunapitchuk,0.5,0,0.5,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Nulato,1.002,0,1.002,0,0,,,,,EIA-F860,
2012,North Slope,Nuiqsut,3.8,0,3.8,0,0,,,,,EIA-F860,
2012,Yukon-Koyukuk/Upper Tanana,Northway,1.1,0,1.1,0,0,,,,,AEA Village Assessment,
2012,Railbelt,North Pole,181,181,0,0,0,,,,,EIA-F860,
2012,Northwest Arctic,Noorvik,1,0,1,0,0,,,,,"AEA Village Assessment, AEA Wind Program Manager",
2012,Northwest Arctic,Noatak,1.2,0,1.2,0,0,,,,,AEA Village Assessment,
2012,Aleutians,Nikolski,0.261,0,0.196,0,0.065,,,,,EIA-F860,
2012,Yukon-Koyukuk/Upper Tanana,Nikolai,0.3,0,0.3,0,0,,,,,AEA Hydro Program Manager,
2012,Railbelt,Nikiski Co-Generation,37.9,37.9,0,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Nightmute,0.325,0,0.325,0,0,,,,,EIA-F860,
2012,Bristol Bay,Newhalen,1.7,0,0.9,0.8,0,,,,,EIA-F860,
2012,Bristol Bay,New Stuyahok,1.331,0,1.331,0,0,,,,,AEA Village Assessment,
2012,Aleutians,Nelson Lagoon,0.3,0,0.3,0,0,,,,,AEA Village Assessment,
2012,Southeast,Naukati Bay,0.488,0,0.488,0,0,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Napakiak,0.25,0,0.25,0,0,,,,,EIA-F860,
2012,Bristol Bay,Naknek,9.9,0,9.9,0,0,,,,,AEA Wind Program Manager,
2012,Lower Yukon-Kuskokwim,Mountain Village,1.7,0,1.7,0,0,,,,,EIA-F860,
2012,Yukon-Koyukuk/Upper Tanana,Minto,0.708,0,0.708,0,0,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Mekoryuk,0.904,0,0.704,0,0.2,,,,,EIA-F860,
2012,Southeast,McRoberts Creek,0.125,0,0,0.125,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,McGrath,2.2,0,2.2,0,0,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Marshall,1.085,0,1.085,0,0,,,,,AEA Village Assessment,
2012,Bristol Bay,Manokotak,0.73,0,0.73,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Manley Hot Springs,0.486,0,0.486,0,0,,,,,AEA Village Assessment,
2012,Bristol Bay,Levelock,0.234,0,0.234,0,0,,,,,AEA Village Assessment,
2012,Southeast,Lemon Creek,61.7,37.2,24.5,0,0,,,,,AEA Village Assessment,
2012,Kodiak,Larsen Bay,0.868,0,0.393,0.475,0,,,,,AEA Village Assessment,
2012,Southeast,Lake Dorothy,14.3,0,0,14.3,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Kwigillingok,1.198,0,0.723,0,0.475,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Kwethluk,1.3,0,1.3,0,0,,,,,EIA-F860,
2012,Yukon-Koyukuk/Upper Tanana,Koyukuk,0.202,0,0.202,0,0,,,,,AEA Village Assessment,
2012,Bering Straits,Koyuk,1.1,0,1.1,0,0,,,,,AEA Village Assessment,
2012,Northwest Arctic,Kotzebue,15.4,0,10.7,0,4.7,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Kotlik,1.4,0,1.4,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Kongiganak,1.375,0,0.925,0,0.45,,,,,EIA-F860,
2012,Bristol Bay,Koliganek,0.42,0,0.42,0,0,,,,,EIA-F860,
2012,Bristol Bay,Kokhanok,0.792,0,0.612,0,0.18,,,,,EIA-F860,
2012,Kodiak,Kodiak,22.3,0,22.3,0,0,,,,,EIA-F860,
2012,Northwest Arctic,Kobuk,0.215,0,0.215,0,0,,,,,EIA-F860,
2012,Northwest Arctic,Kivalina,1.1,0,1.1,0,0,,,,,AEA Village Assessment,
2012,Aleutians,King Cove,2.6,0,1.8,0.8,0,,,,,AEA Village Assessment,
2012,Northwest Arctic,Kiana,1.1,0,1.1,0,0,,,,,AEA Hydro Program Manager,
2012,Southeast,Ketchikan,4.2,0,0,4.2,0,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Kasigluk,1.9,0,1.6,0,0.3,,,,,EIA-F860,
2012,Southeast,Kasidaya Creek,3,0,0,3,0,,,,,EIA-F860,
2012,Kodiak,Karluk,0.14,0,0.14,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Kaltag,0.549,0,0.549,0,0,,,,,AEA Village Assessment,
2012,North Slope,Kaktovik,2.6,0,2.6,0,0,,,,,EIA-F860,
2012,Southeast,Kake,2.4,0,2.4,0,0,,,,,AEA,
2012,Southeast,Jarvis Street,12.1,0,12.1,0,0,,,,,EIA-F860,
2012,Railbelt,International,46.3,46.3,0,0,0,,,,,EIA-F860,
2012,Bristol Bay,Igiugig,0.201,0,0.201,0,0,,,,,EIA-F860,
2012,Southeast,Hydaburg,1,0,1,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Huslia,0.796,0,0.796,0,0,,,,,AEA Hydro Program Manager,
2012,Copper River/Chugach,Humpback Creek,1.2,0,0,1.2,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Hughes,0.23,0,0.23,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Hooper Bay,1.9,0,1.6,0,0.3,,,,,EIA-F860,
2012,Southeast,Hoonah,2,0,2,0,0,,,,,EIA-F860,
2012,Yukon-Koyukuk/Upper Tanana,Holy Cross,0.455,0,0.455,0,0,,,,,EIA-F860,
2012,Southeast,Hollis,0.45,0,0.45,0,0,,,,,EIA-F860,
2012,Yukon-Koyukuk/Upper Tanana,Healy Lake,0.083,0,0.083,0,0,,,,,AEA Village Assessment,
2012,Railbelt,Healy,30.8,28,2.8,0,0,,,,,AEA Village Assessment,
2012,Southeast,Haines,6.2,0,6.2,0,0,,,,,EIA-F860,
2012,Southeast,Haines,6.485,0,6.2,0.285,0,,,,,AEA Hydro Program Manager,
2012,Southeast,Gustavus,0.842,0,0.842,0,0,,,,,EIA-F860,
2012,Southeast,Green Lake,18.6,0,0,18.6,0,,,,,EIA-F860,
2012,Yukon-Koyukuk/Upper Tanana,Grayling,0.26,0,0.26,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Goodnews Bay,0.48,0,0.48,0,0,,,,,EIA-F860,
2012,Bering Straits,Golovin,0.58,0,0.58,0,0,,,,,AEA Village Assessment,
2012,Southeast,Gold Creek,9.7,0,8.1,1.6,0,,,,,EIA-F860,
2012,Southeast,Goat Lake,4,0,0,4,0,,,,,EIA-F860,
2012,Copper River/Chugach,Glennallen,10.7,0,10.7,0,0,,,,,EIA-F860,
2012,Railbelt,George M Sullivan Generation Plant 2,266.3,266.3,0,0,0,,,,,EIA-F860,
2012,Bering Straits,Gambell,1.9,0,1.6,0,0.3,,,,,EIA-F860,
2012,Yukon-Koyukuk/Upper Tanana,Galena,4.2,0,4.2,0,0,,,,,EIA-F860,
2012,Yukon-Koyukuk/Upper Tanana,Fort Yukon,2.7,0,2.7,0,0,,,,,AEA Village Assessment,
2012,Railbelt,Fire Island,18,0,0,0,18,,,,,EIA-F860,
2012,Aleutians,False Pass,0.375,0,0.375,0,0,,,,,EIA-F860,
2012,Southeast,False Island,1.3,0,1.3,0,0,,,,,EIA-F860,
2012,Southeast,Falls Creek,0.8,0,0,0.8,0,,,,,EIA-F860,
2012,Railbelt,Fairbanks,42.2,36.8,5.4,0,0,,,,,EIA-F860,
2012,Railbelt,Eva Creek,24.6,0,0,0,24.6,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Emmonak,2.8,0,2.4,0,0.4,,,,,EIA-F860,
2012,Bering Straits,Elim,1.6,0,1.6,0,0,,,,,AEA Village Assessment,
2012,Southeast,Elfin Cove,0.347,0,0.347,0,0,,,,,AEA Village Assessment,
2012,Bristol Bay,Ekwok,0.37,0,0.37,0,0,,,,,AEA Village Assessment,
2012,Railbelt,Eklutna Lake,44.4,0,0,44.4,0,,,,,"AEA Hydro Program Manager, AEA Village Assessment",
2012,Bristol Bay,Egegik,0.38,0,0.38,0,0,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Eek,0.595,0,0.595,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Eagle,0.45,0,0.45,0,0,,,,,EIA-F860,
2012,Aleutians,Dutch Harbor,17.5,0,17.5,0,0,,,,,EIA-F860,
2012,Bristol Bay,Dillingham,6.6,0,6.6,0,0,,,,,EIA-F860,
2012,Railbelt,Delta Wind Farm,1,0,0,0,1,,,,,EIA-F860,
2012,Railbelt,Delta Power,23.1,23.1,0,0,0,,,,,AEA Village Assessment,
2012,Northwest Arctic,Deering,0.577,0,0.577,0,0,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Crooked Creek,0.223,0,0.223,0,0,,,,,AEA Village Assessment,
2012,Southeast,Craig,4.4,0,4.4,0,0,,,,,AEA Village Assessment,
2012,Railbelt,Cooper Lake,19.4,0,0,19.4,0,,,,,AEA Village Assessment,
2012,Aleutians,Cold Bay,2.495,0,2.495,0,0,,,,,EIA-F860,
2012,Southeast,Coffman Cove,0.66,0,0.66,0,0,,,,,AEA Village Assessment,
2012,Bristol Bay,Clark's Point,0.446,0,0.446,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Circle,0.188,0,0.188,0,0,,,,,"AEA Wind Program Manager, AEA Village Assessment",
2012,Lower Yukon-Kuskokwim,Chuathbaluk,0.179,0,0.179,0,0,,,,,AEA Village Assessment,
2012,Copper River/Chugach,Chitina,0.301,0,0.301,0,0,,,,,AEA Village Assessment,
2012,Copper River/Chugach,Chistochina,0.2,0,0.2,0,0,,,,,AEA Village Assessment,
2012,Southeast,Chilkat Valley,0.6,0,0.6,0,0,,,,,EIA-F860,
2012,Bristol Bay,Chignik Lake,0.442,0,0.442,0,0,,,,,EIA-F860,
2012,Bristol Bay,Chignik Lagoon,0.453,0,0.453,0,0,,,,,EIA-F860,
2012,Bristol Bay,Chignik,0.575,0,0.575,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Chevak,2.015,0,1.615,0,0.4,,,,,EIA-F860,
2012,Southeast,Chester Lake,1,0,0,1,0,,,,,EIA-F860,
2012,Copper River/Chugach,Chenega Bay,0.198,0,0.198,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Chefornak,0.921,0,0.921,0,0,,,,,EIA-F860,
2012,Yukon-Koyukuk/Upper Tanana,Chalkyitsik,0.307,0,0.307,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Central,0.575,0,0.575,0,0,,,,,EIA-F860,
2012,Southeast,Centennial,3.3,0,3.3,0,0,,,,,AEA Village Assessment,
2012,Northwest Arctic,Buckland,1.152,0,1.152,0,0,,,,,AEA Village Assessment,
2012,Bering Straits,Brevig Mission,1.025,0,1.025,0,0,,,,,EIA-F860,
2012,Railbelt,Bradley Lake,120,0,0,120,0,,,,,EIA-F860,
2012,Southeast,Blue Lake,7,0,0,7,0,,,,,AEA Village Assessment,
2012,Southeast,Blind Slough,14.8,0,13.2,1.6,0,,,,,AEA Village Assessment,
2012,Southeast,Black Bear Lake,4.5,0,0,4.5,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Birch Creek,0.028,0,0.028,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Bettles,0.6,0,0.6,0,0,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Bethel,12.6,0,12.6,0,0,,,,,AEA Village Assessment,
2012,Railbelt,Bernice Lake,76.7,76.7,0,0,0,,,,,AEA Village Assessment,
2012,Railbelt,Beluga,374.4,374.4,0,0,0,,,,,"AEA Village Assessment, AEA Wind Program Manager",
2012,Southeast,Beaver Falls,5.4,0,0,5.4,0,,,,,EIA-F860,
2012,Yukon-Koyukuk/Upper Tanana,Beaver,0.244,0,0.244,0,0,,,,,EIA-F860,
2012,North Slope,Barrow,20.3,17.3,3,0,0,,,,,EIA-F860,
2012,Bering Straits,Banner Peak Wind Farm,1.17,0,0,0,1.17,,,,,EIA-F860,
2012,Railbelt,AWWU Conduit,0.75,0,0,0.75,0,,,,,FERC,
2012,#N/A,Aurora Energy,27.5,27.5,0,0,0,,,,,AEA Village Assessment,
2012,Southeast,Auke Bay,36.2,33.7,2.5,0,0,,,,,AEA Wind Program Manager,
2012,North Slope,Atqasuk,3.2,0,3.2,0,0,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Atmautluak,0.547,0,0.547,0,0,,,,,AEA Village Assessment,
2012,Aleutians,Atka,0.257,0,0.257,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Arctic Village,0.395,0,0.395,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Anvik,0.375,0,0.375,0,0,,,,,AEA Village Assessment,
2012,Southeast,Annex Creek,4,0,0,4,0,,,,,"AEA Wind Program Manager, AEA Village Assessment",
2012,Lower Yukon-Kuskokwim,Aniak,1.1,0,1.1,0,0,,,,,AEA Village Assessment,
2012,Southeast,Angoon,1.5,0,1.5,0,0,,,,,AEA Village Assessment,
2012,Railbelt,Anchorage 1,102.9,100.9,2,0,0,,,,,AEA Village Assessment,
2012,North Slope,Anaktuvuk Pass,2.8,0,2.8,0,0,,,,,AEA Village Assessment,
2012,Northwest Arctic,Ambler,1.115,0,1.115,0,0,,,,,AEA Village Assessment,
2012,Yukon-Koyukuk/Upper Tanana,Allakaket,0.525,0,0.525,0,0,,,,,AEA Village Assessment,
2012,Lower Yukon-Kuskokwim,Alakanuk,1.3,0,1.3,0,0,,,,,EIA-F860,
2012,Aleutians,Akutan,0.407,0,0.407,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Akiak,0.92,0,0.92,0,0,,,,,EIA-F860,
2012,Lower Yukon-Kuskokwim,Akiachak,1.5,0,1.5,0,0,,,,,AEA Village Assessment,
2012,Kodiak,Akhiok,0.36,0,0.36,0,0,,,,,AEA Village Assessment,
2012,Aleutians,Adak,4.035,0,4.035,0,0,,,,,EIA-F860,
2012,Aleutians,10 Mile,0.6,0,0,0.6,0,,,,,EIA-F860,
2011,Southeast,Yakutat,3.7,0,3.7,0,0,,,,,AEA Village Assessment,
2011,Southeast,Wrangell,8.5,0,8.5,0,0,,,,,AEA Village Assessment,
2011,Bering Straits,White Mountain,0.585,0,0.585,0,0,,,,,AEA Village Assessment,
2011,Southeast,Whale Pass,0.25,0,0.25,0,0,,,,,AEA Village Assessment,
2011,Bering Straits,Wales,0.495,0,0.495,0,0,,,,,EIA-F860,
2011,Bering Straits,Wales,0.13,0,0,0,0.13,,,,,EIA-F860,
2011,North Slope,Wainwright,3,0,3,0,0,,,,,EIA-F860,
2011,Southeast,Viking,1,0,1,0,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Venetie,0.495,0,0.495,0,0,,,,,EIA-F860,
2011,Copper River/Chugach,Valdez Cogen,5.3,5.3,0,0,0,,,,,EIA-F860,
2011,Copper River/Chugach,Valdez,9.7,2.8,6.9,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Upper Kalskag,1.1,0,1.1,0,0,,,,,AEA Wind Program Manager,
2011,Aleutians,Unalaska Power Module,1.1,0,1.1,0,0,,,,,AEA Village Assessment,
2011,Bering Straits,Unalakleet,2.6,0,2,0,0.6,,,,,AEA Village Assessment,
2011,Southeast,Tyee Lake,22.5,0,0,20,0,,,,,AEA Village Assessment,
2011,Bristol Bay,Twin Hills,0.22,0,0.22,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Tununak,0.325,0,0.325,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Tuntutuliak,0.865,0,0.865,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Tuluksak,0.795,0,0.795,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Toksook Bay,2.1,0,1.7,0,0.4,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Tok,7.6,0,7.6,0,0,,,,,AEA Village Assessment,
2011,Bristol Bay,Togiak,1.3,0,1.3,0,0,,,,,EIA-F860,
2011,Southeast,Thorne Bay Plant,0.345,0,0.345,0,0,,,,,AEA Hydro Program Manager,
2011,Kodiak,Terror Lake,22.4,0,0,22.4,0,,,,,EIA-F860,
2011,Southeast,Tenakee Springs,0.24,0,0.24,0,0,,,,,AEA Village Assessment,
2011,Bering Straits,Teller,1.05,0,1.05,0,0,,,,,AEA Village Assessment,
2011,#N/A,Tazimina,0.8,0,0,0.824,0,,,,,EIA-F860,
2011,Copper River/Chugach,Tatitlek,0.315,0,0.315,0,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Tanana,1.545,0,1.545,0,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Takotna,0.216,0,0.216,0,0,,,,,EIA-F860,
2011,Southeast,Swan Lake,22.4,0,0,22.4,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Stony River,0.138,0,0.138,0,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Stevens Village,0.263,0,0.263,0,0,,,,,EIA-F860,
2011,Bering Straits,Stebbins,1.2,0,1.2,0,0,,,,,AEA Village Assessment,
2011,Southeast,South Fork,2,0,0,2,0,,,,,EIA-F860,
2011,Copper River/Chugach,Solomon Gulch,12,0,0,12,0,,,,,AEA Village Assessment,
2011,Southeast,Snettisham,78.2,0,0,78.2,0,,,,,EIA-F860,
2011,Bering Straits,Snake River,20.5,0,20.5,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Sleetmute,0.323,0,0.323,0,0,,,,,AEA Village Assessment,
2011,Copper River/Chugach,Slana,0.73,0,0.73,0,0,,,,,AEA Village Assessment,
2011,Southeast,Skagway,4.4,0,3.4,1,0,,,,,AEA Wind Program Manager,
2011,Southeast,Silvis,2.1,0,0,2.1,0,,,,,AEA Village Assessment,
2011,Northwest Arctic,Shungnak,1.2,0,1.2,0,0,,,,,AEA Village Assessment,
2011,Bering Straits,Shishmaref,1.4,0,1.4,0,0,,,,,AEA Village Assessment,
2011,#N/A,Sheldon Point,0.708,0,0.708,0,0,,,,,EIA-F860,
2011,Bering Straits,Shaktoolik,0.998,0,0.998,0,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Shageluk,0.4075,0,0.4075,0,0,,,,,EIA-F860,
2011,Railbelt,Seward,15.6,0,15.6,0,0,,,,,AEA Village Assessment,
2011,Railbelt,Seldovia,2.4,0,2.4,0,0,,,,,AEA Village Assessment,
2011,Northwest Arctic,Selawik,1.86,0,1.6,0,0.26,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Scammon Bay,1.3,0,1.3,0,0,,,,,EIA-F860,
2011,Bering Straits,Savoonga,1.9,0,1.7,0,0.2,,,,,AEA Village Assessment,
2011,Aleutians,Sand Point,1,0,0,0,1,,,,,EIA-F860,
2011,Aleutians,Sand Point,2.88,0,2.88,0,0,,,,,AEA Village Assessment,
2011,Southeast,Salmon Creek 1,8.5,0,0,8.5,0,,,,,EIA-F860,
2011,Aleutians,Saint Paul,2.62,0,2.62,0,0,,,,,EIA-F860,
2011,Aleutians,Saint Paul,0.675,0,0,0,0.675,,,,,EIA-F860,
2011,Bering Straits,Saint Michael,1,0,1,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Saint Mary's,6.5,0,6.5,0,0,,,,,EIA-F860,
2011,Aleutians,Saint George,0.98,0,0.98,0,0,,,,,AEA Village Assessment,
2011,Southeast,S W Bailey,25.9,0,25.9,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Russian Mission,0.904,0,0.904,0,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Ruby,0.464,0,0.464,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Red Devil,0.13,0,0.13,0,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Rampart,0.367,0,0.367,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Quinhagak,1.4,0,1.1,0,0.3,,,,,EIA-F860,
2011,Southeast,Purple Lake,3.9,0,0,3.9,0,,,,,EIA-F860,
2011,Copper River/Chugach,Power Creek,6,0,0,6,0,,,,,AEA Village Assessment,
2011,Kodiak,Port Lions,1,0,1,0,0,,,,,AEA Village Assessment,
2011,Bristol Bay,Port Heiden,0.369,0,0.369,0,0,,,,,AEA Village Assessment,
2011,Bristol Bay,Port Alsworth,0.466,0,0.466,0,0,,,,,EIA-F860,
2011,North Slope,Point Lay,1.8,0,1.8,0,0,,,,,EIA-F860,
2011,North Slope,Point Hope,2.7,0,2.7,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Platinum,0.129,0,0.129,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Pilot Station,1.2,0,1.2,0,0,,,,,EIA-F860,
2011,Bristol Bay,Pilot Point,0.246,0,0.246,0,0,,,,,EIA-F860,
2011,Bristol Bay,Pilot Point,0.02,0,0,0,0.02,,,,,EIA-F860,
2011,Kodiak,Pillar Mountain,4.5,0,0,0,4.5,,,,,EIA-F860,
2011,Bristol Bay,Perryville,0.024,0,0,0,0.024,,,,,AEA Village Assessment,
2011,Bristol Bay,Perryville,0.473,0,0.473,0,0,,,,,AEA Village Assessment,
2011,Southeast,Pelican,2.85,0,2.2,0.7,0,,,,,EIA-F860,
2011,Bristol Bay,Pedro Bay,0.211,0,0.211,0,0,,,,,EIA-F860,
2011,Kodiak,Ouzinkie,0.336,0,0.336,0,0,,,,,EIA-F860,
2011,Copper River/Chugach,Orca,10.7,0,10.7,0,0,,,,,AEA Village Assessment,
2011,Kodiak,Old Harbor,0.703,0,0.703,0,0,,,,,EIA-F860,
2011,Kodiak,Nymans Plant,10,0,10,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Nunapitchuk,0.5,0,0.5,0,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Nulato,1.002,0,1.002,0,0,,,,,AEA Village Assessment,
2011,North Slope,Nuiqsut,4.2,0,4.2,0,0,,,,,AEA Wind Program Manager,
2011,Yukon-Koyukuk/Upper Tanana,Northway,1.1,0,1.1,0,0,,,,,AEA Village Assessment,
2011,Railbelt,North Pole,181,181,0,0,0,,,,,EIA-F860,
2011,Northwest Arctic,Noorvik,1,0,1,0,0,,,,,AEA Hydro Program Manager,
2011,Northwest Arctic,Noatak,1.2,0,1.2,0,0,,,,,EIA-F860,
2011,Aleutians,Nikolski,0.261,0,0.196,0,0.065,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Nikolai,0.3,0,0.3,0,0,,,,,EIA-F860,
2011,Railbelt,Nikiski Co-Generation,37.9,37.9,0,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Nightmute,0.325,0,0.325,0,0,,,,,AEA Village Assessment,
2011,Bristol Bay,Newhalen,1.5,0,1.5,0,0,,,,,AEA Village Assessment,
2011,Bristol Bay,New Stuyahok,1.331,0,1.331,0,0,,,,,EIA-F860,
2011,Aleutians,Nelson Lagoon,0.3,0,0.3,0,0,,,,,AEA Wind Program Manager,
2011,Southeast,Naukati Bay,0.488,0,0.488,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Napakiak,0.25,0,0.25,0,0,,,,,AEA Village Assessment,
2011,Bristol Bay,Naknek,9.9,0,9.9,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Mountain Village,1.7,0,1.7,0,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Minto,0.708,0,0.708,0,0,,,,,AEA Village Assessment,
